video,query_id,concept1,concept2,case_id,style,variant_index,query,expected_goal,expected_constraints,expected_output_format,corpus_status,seed,method,parsed_goal,parsed_focus,parsed_concepts,parsed_constraints,parsed_output_format,goal_correct,routeable,intent_correct,constraint_correct,constraint_count,format_correct,route,selected_indices,fscore,exact_fscore,query_relevance_or,query_relevance_and
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:terse_fragment,terse_fragment,,找足部穿戴物和睡铺,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""鞋"", ""床""]","[""Shoes"", ""Bed""]",{},description,True,True,True,,0,,intent_selector,"[321, 322, 404, 471, 496, 505, 508, 1520, 1559, 1563, 1565, 1567, 1581, 1583, 1589, 1594, 1601, 1639, 1698, 1710, 1714, 1716, 1717, 1718, 1729, 1734, 1743, 1778, 1780, 1782, 1783, 1785, 1786, 1794, 1798, 1800, 1808, 1816, 1884, 1922, 1923, 1948, 1951, 1967, 1982, 1996, 2205, 2264, 2285, 2401, 2481, 2593, 2600, 2619, 2768]",0.5129312567774106,0.09230769230769231,0.2,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:terse_fragment,terse_fragment,,找足部穿戴物和睡铺,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""鞋"", ""床""]","[""Shoes"", ""Bed""]",{},description,True,True,True,,0,,intent_selector,"[321, 322, 404, 471, 496, 505, 508, 1520, 1559, 1563, 1565, 1567, 1581, 1583, 1589, 1594, 1601, 1639, 1698, 1710, 1714, 1716, 1717, 1718, 1729, 1734, 1743, 1778, 1780, 1782, 1783, 1785, 1786, 1794, 1798, 1800, 1808, 1816, 1884, 1922, 1923, 1948, 1951, 1967, 1982, 1996, 2205, 2264, 2285, 2401, 2481, 2593, 2600, 2619, 2768]",0.5129312567774106,0.09230769230769231,0.2,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:terse_fragment,terse_fragment,,找足部穿戴物和睡铺,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""鞋"", ""床""]",[],{},description,True,False,False,,0,,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.45865779519625655,0.0,0.10909090909090909,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:terse_fragment,terse_fragment,,找足部穿戴物和睡铺,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""鞋"", ""床""]",[],{},description,True,False,False,,0,,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.45865779519625655,0.0,0.10909090909090909,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:spoken_filler,spoken_filler,,嗯，帮我看看足部穿戴物的内容吧，另外睡铺也要，重复画面少一点。,semantic_extract,{'diversity': True},,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""鞋"", ""床""]","[""Shoes"", ""Bed""]","{""diversity"": true}",video,True,True,True,True,1,,intent_selector,"[321, 322, 404, 471, 496, 505, 508, 1520, 1559, 1563, 1565, 1567, 1581, 1583, 1589, 1594, 1601, 1639, 1698, 1710, 1714, 1716, 1717, 1718, 1729, 1734, 1743, 1778, 1780, 1782, 1783, 1785, 1786, 1794, 1798, 1800, 1808, 1816, 1884, 1922, 1923, 1948, 1951, 1967, 1982, 1996, 2205, 2264, 2285, 2401, 2481, 2593, 2600, 2619, 2768]",0.5129312567774106,0.09230769230769231,0.2,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:spoken_filler,spoken_filler,,嗯，帮我看看足部穿戴物的内容吧，另外睡铺也要，重复画面少一点。,semantic_extract,{'diversity': True},,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""鞋"", ""床""]","[""Shoes"", ""Bed""]","{""diversity"": true}",video,True,True,True,True,1,,intent_selector,"[321, 322, 404, 471, 496, 505, 508, 1520, 1559, 1563, 1565, 1567, 1581, 1583, 1589, 1594, 1601, 1639, 1698, 1710, 1714, 1716, 1717, 1718, 1729, 1734, 1743, 1778, 1780, 1782, 1783, 1785, 1786, 1794, 1798, 1800, 1808, 1816, 1884, 1922, 1923, 1948, 1951, 1967, 1982, 1996, 2205, 2264, 2285, 2401, 2481, 2593, 2600, 2619, 2768]",0.5129312567774106,0.09230769230769231,0.2,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:spoken_filler,spoken_filler,,嗯，帮我看看足部穿戴物的内容吧，另外睡铺也要，重复画面少一点。,semantic_extract,{'diversity': True},,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""鞋"", ""床""]",[],"{""diversity"": true}",video,True,False,False,True,1,,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.45865779519625655,0.0,0.10909090909090909,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:spoken_filler,spoken_filler,,嗯，帮我看看足部穿戴物的内容吧，另外睡铺也要，重复画面少一点。,semantic_extract,{'diversity': True},,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""鞋"", ""床""]",[],"{""diversity"": true}",video,True,False,False,True,1,,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.45865779519625655,0.0,0.10909090909090909,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:indirect_exclusion,indirect_exclusion,,我不需要完整概览，只想确认视频里哪些片段同时能看到包裹脚部并在行走时提供保护的物品以及供人躺卧和睡眠的家具。,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""鞋"", ""床""]","[""Shoes"", ""Bed""]",{},video,True,True,True,,0,,intent_selector,"[321, 322, 404, 471, 496, 505, 508, 1520, 1559, 1563, 1565, 1567, 1581, 1583, 1589, 1594, 1601, 1639, 1698, 1710, 1714, 1716, 1717, 1718, 1729, 1734, 1743, 1778, 1780, 1782, 1783, 1785, 1786, 1794, 1798, 1800, 1808, 1816, 1884, 1922, 1923, 1948, 1951, 1967, 1982, 1996, 2205, 2264, 2285, 2401, 2481, 2593, 2600, 2619, 2768]",0.5129312567774106,0.09230769230769231,0.2,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:indirect_exclusion,indirect_exclusion,,我不需要完整概览，只想确认视频里哪些片段同时能看到包裹脚部并在行走时提供保护的物品以及供人躺卧和睡眠的家具。,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""鞋"", ""床""]","[""Shoes"", ""Bed""]",{},video,True,True,True,,0,,intent_selector,"[321, 322, 404, 471, 496, 505, 508, 1520, 1559, 1563, 1565, 1567, 1581, 1583, 1589, 1594, 1601, 1639, 1698, 1710, 1714, 1716, 1717, 1718, 1729, 1734, 1743, 1778, 1780, 1782, 1783, 1785, 1786, 1794, 1798, 1800, 1808, 1816, 1884, 1922, 1923, 1948, 1951, 1967, 1982, 1996, 2205, 2264, 2285, 2401, 2481, 2593, 2600, 2619, 2768]",0.5129312567774106,0.09230769230769231,0.2,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:indirect_exclusion,indirect_exclusion,,我不需要完整概览，只想确认视频里哪些片段同时能看到包裹脚部并在行走时提供保护的物品以及供人躺卧和睡眠的家具。,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""鞋"", ""床""]",[],{},video,True,False,False,,0,,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.45865779519625655,0.0,0.10909090909090909,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:indirect_exclusion,indirect_exclusion,,我不需要完整概览，只想确认视频里哪些片段同时能看到包裹脚部并在行走时提供保护的物品以及供人躺卧和睡眠的家具。,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""鞋"", ""床""]",[],{},video,True,False,False,,0,,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.45865779519625655,0.0,0.10909090909090909,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下足部穿戴物还有睡铺有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""鞋"", ""床""]","[""Shoes"", ""Bed""]",{},video,True,True,True,,0,,intent_selector,"[321, 322, 404, 471, 496, 505, 508, 1520, 1559, 1563, 1565, 1567, 1581, 1583, 1589, 1594, 1601, 1639, 1698, 1710, 1714, 1716, 1717, 1718, 1729, 1734, 1743, 1778, 1780, 1782, 1783, 1785, 1786, 1794, 1798, 1800, 1808, 1816, 1884, 1922, 1923, 1948, 1951, 1967, 1982, 1996, 2205, 2264, 2285, 2401, 2481, 2593, 2600, 2619, 2768]",0.5129312567774106,0.09230769230769231,0.2,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下足部穿戴物还有睡铺有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""鞋"", ""床""]","[""Shoes"", ""Bed""]",{},video,True,True,True,,0,,intent_selector,"[321, 322, 404, 471, 496, 505, 508, 1520, 1559, 1563, 1565, 1567, 1581, 1583, 1589, 1594, 1601, 1639, 1698, 1710, 1714, 1716, 1717, 1718, 1729, 1734, 1743, 1778, 1780, 1782, 1783, 1785, 1786, 1794, 1798, 1800, 1808, 1816, 1884, 1922, 1923, 1948, 1951, 1967, 1982, 1996, 2205, 2264, 2285, 2401, 2481, 2593, 2600, 2619, 2768]",0.5129312567774106,0.09230769230769231,0.2,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下足部穿戴物还有睡铺有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""鞋"", ""床""]",[],{},video,True,False,False,,0,,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.45865779519625655,0.0,0.10909090909090909,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下足部穿戴物还有睡铺有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""鞋"", ""床""]",[],{},video,True,False,False,,0,,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.45865779519625655,0.0,0.10909090909090909,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:code_switch,code_switch,,只保留跟 Shoes 和 Bed 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""鞋"", ""床""]","[""Shoes"", ""Bed""]",{},images,True,True,True,,0,True,intent_selector,"[321, 322, 404, 471, 496, 505, 508, 1520, 1559, 1563, 1565, 1567, 1581, 1583, 1589, 1594, 1601, 1639, 1698, 1710, 1714, 1716, 1717, 1718, 1729, 1734, 1743, 1778, 1780, 1782, 1783, 1785, 1786, 1794, 1798, 1800, 1808, 1816, 1884, 1922, 1923, 1948, 1951, 1967, 1982, 1996, 2205, 2264, 2285, 2401, 2481, 2593, 2600, 2619, 2768]",0.5129312567774106,0.09230769230769231,0.2,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:code_switch,code_switch,,只保留跟 Shoes 和 Bed 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""鞋"", ""床""]","[""Shoes"", ""Bed""]",{},images,True,True,True,,0,True,intent_selector,"[321, 322, 404, 471, 496, 505, 508, 1520, 1559, 1563, 1565, 1567, 1581, 1583, 1589, 1594, 1601, 1639, 1698, 1710, 1714, 1716, 1717, 1718, 1729, 1734, 1743, 1778, 1780, 1782, 1783, 1785, 1786, 1794, 1798, 1800, 1808, 1816, 1884, 1922, 1923, 1948, 1951, 1967, 1982, 1996, 2205, 2264, 2285, 2401, 2481, 2593, 2600, 2619, 2768]",0.5129312567774106,0.09230769230769231,0.2,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:code_switch,code_switch,,只保留跟 Shoes 和 Bed 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""鞋"", ""床""]",[],{},images,True,False,False,,0,True,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.45865779519625655,0.0,0.10909090909090909,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:code_switch,code_switch,,只保留跟 Shoes 和 Bed 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""鞋"", ""床""]",[],{},images,True,False,False,,0,True,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.45865779519625655,0.0,0.10909090909090909,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:explicit_constraint,explicit_constraint,1.0,只剪出足部穿戴物和睡铺有关的内容，控制在30秒左右。,semantic_extract,{'duration': 30},video,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""鞋"", ""床""]","[""Shoes"", ""Bed""]","{""duration"": 30}",video,True,True,True,True,1,True,intent_selector,"[321, 322, 404, 471, 496, 505, 508, 1520, 1559, 1563, 1565, 1567, 1581, 1583, 1589, 1594, 1601, 1639, 1698, 1710, 1714, 1716, 1717, 1718, 1729, 1734, 1743, 1778, 1780, 1782, 1783, 1785, 1786, 1794, 1798, 1800, 1808, 1816, 1884, 1922, 1923, 1948, 1951, 1967, 1982, 1996, 2205, 2264, 2285, 2401, 2481, 2593, 2600, 2619, 2768]",0.5129312567774106,0.09230769230769231,0.2,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:explicit_constraint,explicit_constraint,1.0,只剪出足部穿戴物和睡铺有关的内容，控制在30秒左右。,semantic_extract,{'duration': 30},video,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""鞋"", ""床""]","[""Shoes"", ""Bed""]","{""duration"": 30}",video,True,True,True,True,1,True,intent_selector,"[321, 322, 404, 471, 496, 505, 508, 1520, 1559, 1563, 1565, 1567, 1581, 1583, 1589, 1594, 1601, 1639, 1698, 1710, 1714, 1716, 1717, 1718, 1729, 1734, 1743, 1778, 1780, 1782, 1783, 1785, 1786, 1794, 1798, 1800, 1808, 1816, 1884, 1922, 1923, 1948, 1951, 1967, 1982, 1996, 2205, 2264, 2285, 2401, 2481, 2593, 2600, 2619, 2768]",0.5129312567774106,0.09230769230769231,0.2,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:explicit_constraint,explicit_constraint,1.0,只剪出足部穿戴物和睡铺有关的内容，控制在30秒左右。,semantic_extract,{'duration': 30},video,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""鞋"", ""床""]",[],"{""duration"": 30}",video,True,False,False,True,1,True,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.45865779519625655,0.0,0.10909090909090909,0.0
P01,Shoes_Bed,Shoes,Bed,P01:Shoes_Bed:explicit_constraint,explicit_constraint,1.0,只剪出足部穿戴物和睡铺有关的内容，控制在30秒左右。,semantic_extract,{'duration': 30},video,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""鞋"", ""床""]",[],"{""duration"": 30}",video,True,False,False,True,1,True,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.45865779519625655,0.0,0.10909090909090909,0.0
P01,Sign_Musicalinstrument,Sign,Musicalinstrument,P01:Sign_Musicalinstrument:terse_fragment,terse_fragment,,找信息牌和演奏器具,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""标志牌"", ""乐器""]","[""Sign"", ""Musicalinstrument""]",{},video,True,True,True,,0,,intent_selector,"[481, 564, 752, 753, 755, 756, 757, 758, 759, 760, 1370, 1376, 1377, 1378, 1387, 1416, 1441, 1523, 1533, 1544, 1550, 1841, 1846, 1850, 1852, 1861, 1868, 1869, 1873, 1874, 1875, 1876, 2333, 2402, 2450, 2465, 2466, 2468, 2470, 2474, 2478, 2480, 2483, 2484, 2486, 2491, 2495, 2497, 2498, 2499, 2500, 2506, 2525, 2556, 2557]",0.4298431407302374,0.04838709677419355,0.14545454545454545,0.0
P01,Sign_Musicalinstrument,Sign,Musicalinstrument,P01:Sign_Musicalinstrument:terse_fragment,terse_fragment,,找信息牌和演奏器具,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""标志牌"", ""乐器""]","[""Sign"", ""Musicalinstrument""]",{},video,True,True,True,,0,,intent_selector,"[481, 564, 752, 753, 755, 756, 757, 758, 759, 760, 1370, 1376, 1377, 1378, 1387, 1416, 1441, 1523, 1533, 1544, 1550, 1841, 1846, 1850, 1852, 1861, 1868, 1869, 1873, 1874, 1875, 1876, 2333, 2402, 2450, 2465, 2466, 2468, 2470, 2474, 2478, 2480, 2483, 2484, 2486, 2491, 2495, 2497, 2498, 2499, 2500, 2506, 2525, 2556, 2557]",0.4298431407302374,0.04838709677419355,0.14545454545454545,0.0
P01,Sign_Musicalinstrument,Sign,Musicalinstrument,P01:Sign_Musicalinstrument:terse_fragment,terse_fragment,,找信息牌和演奏器具,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""标志牌"", ""乐器""]",[],{},video,True,False,False,,0,,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.4124045757110273,0.016129032258064516,0.05454545454545454,0.0
